<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.06.28	11:00:00	1.27307	1.27360	1.27120	1.27134	2089	0	0
2023.06.28	11:30:00	1.27134	1.27158	1.27020	1.27112	1952	0	0
2023.06.28	12:00:00	1.27112	1.27149	1.27025	1.27026	1690	0	0
2023.06.28	12:30:00	1.27026	1.27105	1.26940	1.26961	1669	0	0
2023.06.28	13:00:00	1.26964	1.27119	1.26908	1.27075	1375	0	0
2023.06.28	13:30:00	1.27075	1.27130	1.26952	1.26952	1543	0	0
2023.06.28	14:00:00	1.26951	1.26985	1.26856	1.26950	1527	0	0
2023.06.28	14:30:00	1.26950	1.27016	1.26618	1.26643	1666	0	0
2023.06.28	15:00:00	1.26642	1.26653	1.26443	1.26452	2632	0	0
2023.06.28	15:30:00	1.26451	1.26488	1.26325	1.26403	2037	0	0
2023.06.28	16:00:00	1.26403	1.26430	1.26284	1.26375	1721	0	0
2023.06.28	16:30:00	1.26375	1.26492	1.26224	1.26380	3215	0	0
2023.06.28	17:00:00	1.26379	1.26443	1.26186	1.26204	2591	0	0
2023.06.28	17:30:00	1.26201	1.26289	1.26065	1.26114	2778	0	0
2023.06.28	18:00:00	1.26120	1.26422	1.26086	1.26397	2542	0	0
2023.06.28	18:30:00	1.26398	1.26402	1.26322	1.26361	1630	0	0
2023.06.28	19:00:00	1.26352	1.26499	1.26330	1.26497	1402	0	0
2023.06.28	19:30:00	1.26498	1.26503	1.26434	1.26481	1565	0	0
2023.06.28	20:00:00	1.26482	1.26535	1.26467	1.26531	1337	0	0
2023.06.28	20:30:00	1.26531	1.26534	1.26428	1.26467	1084	0	0
2023.06.28	21:00:00	1.26467	1.26526	1.26457	1.26503	928	0	0
2023.06.28	21:30:00	1.26501	1.26523	1.26477	1.26479	907	0	0
2023.06.28	22:00:00	1.26480	1.26482	1.26426	1.26427	959	0	0
2023.06.28	22:30:00	1.26427	1.26459	1.26398	1.26410	788	0	0
2023.06.28	23:00:00	1.26411	1.26430	1.26355	1.26358	436	0	0
2023.06.28	23:30:00	1.26358	1.26374	1.26349	1.26353	254	0	0
2023.06.29	00:00:00	1.26349	1.26404	1.26342	1.26380	147	0	13
2023.06.29	00:30:00	1.26377	1.26388	1.26357	1.26376	130	0	8
2023.06.29	01:00:00	1.26377	1.26415	1.26377	1.26403	370	0	0
2023.06.29	01:30:00	1.26402	1.26402	1.26386	1.26386	185	0	0
2023.06.29	02:00:00	1.26386	1.26432	1.26386	1.26431	307	0	0
2023.06.29	02:30:00	1.26430	1.26458	1.26414	1.26417	540	0	0
2023.06.29	03:00:00	1.26418	1.26423	1.26285	1.26296	1420	0	0
2023.06.29	03:30:00	1.26293	1.26350	1.26255	1.26345	947	0	0
2023.06.29	04:00:00	1.26345	1.26470	1.26335	1.26452	1312	0	0
2023.06.29	04:30:00	1.26450	1.26466	1.26367	1.26372	1528	0	0
2023.06.29	05:00:00	1.26371	1.26378	1.26276	1.26336	1343	0	0
2023.06.29	05:30:00	1.26333	1.26359	1.26258	1.26265	959	0	0
2023.06.29	06:00:00	1.26264	1.26290	1.26231	1.26263	1290	0	0
2023.06.29	06:30:00	1.26263	1.26263	1.26208	1.26257	763	0	0
2023.06.29	07:00:00	1.26257	1.26266	1.26220	1.26239	592	0	0
2023.06.29	07:30:00	1.26239	1.26263	1.26172	1.26203	818	0	0
2023.06.29	08:00:00	1.26203	1.26210	1.26148	1.26178	1226	0	0
2023.06.29	08:30:00	1.26178	1.26264	1.26161	1.26256	1508	0	0
2023.06.29	09:00:00	1.26254	1.26313	1.26196	1.26221	1638	0	0
2023.06.29	09:30:00	1.26216	1.26354	1.26168	1.26354	1739	0	0
2023.06.29	10:00:00	1.26352	1.26445	1.26326	1.26412	1952	0	0
2023.06.29	10:30:00	1.26413	1.26491	1.26362	1.26458	1671	0	0
2023.06.29	11:00:00	1.26459	1.26535	1.26438	1.26485	1675	0	0
2023.06.29	11:30:00	1.26485	1.26509	1.26352	1.26461	1424	0	0
2023.06.29	12:00:00	1.26462	1.26489	1.26365	1.26397	1073	0	0
2023.06.29	12:30:00	1.26397	1.26484	1.26379	1.26463	1523	0	0
2023.06.29	13:00:00	1.26462	1.26580	1.26410	1.26549	1558	0	0
2023.06.29	13:30:00	1.26551	1.26641	1.26518	1.26557	869	0	0
2023.06.29	14:00:00	1.26557	1.26591	1.26493	1.26565	1033	0	0
2023.06.29	14:30:00	1.26565	1.26590	1.26512	1.26555	1163	0	0
2023.06.29	15:00:00	1.26555	1.26668	1.26527	1.26592	1548	0	0
2023.06.29	15:30:00	1.26591	1.26591	1.26001	1.26059	3602	0	0
2023.06.29	16:00:00	1.26063	1.26174	1.26007	1.26031	2869	0	0
2023.06.29	16:30:00	1.26034	1.26046	1.25909	1.25978	2543	0	0
2023.06.29	17:00:00	1.25979	1.26314	1.25977	1.26208	2965	0	0
2023.06.29	17:30:00	1.26208	1.26256	1.26098	1.26176	2228	0	0
2023.06.29	18:00:00	1.26175	1.26236	1.26085	1.26130	1885	0	0
2023.06.29	18:30:00	1.26131	1.26173	1.26046	1.26153	1926	0	0
2023.06.29	19:00:00	1.26153	1.26206	1.26141	1.26199	1542	0	0
2023.06.29	19:30:00	1.26200	1.26274	1.26179	1.26233	1148	0	0
2023.06.29	20:00:00	1.26233	1.26245	1.26165	1.26190	1053	0	0
2023.06.29	20:30:00	1.26189	1.26208	1.26130	1.26154	930	0	0
2023.06.29	21:00:00	1.26153	1.26164	1.26110	1.26160	1156	0	0
2023.06.29	21:30:00	1.26161	1.26206	1.26091	1.26135	924	0	0
2023.06.29	22:00:00	1.26136	1.26158	1.26113	1.26145	648	0	0
2023.06.29	22:30:00	1.26145	1.26162	1.26098	1.26138	749	0	0
2023.06.29	23:00:00	1.26138	1.26148	1.26087	1.26089	504	0	0
2023.06.29	23:30:00	1.26090	1.26130	1.26088	1.26121	490	0	0
2023.06.30	00:00:00	1.26128	1.26129	1.26076	1.26124	104	0	4
2023.06.30	00:30:00	1.26124	1.26135	1.26086	1.26108	144	0	3
2023.06.30	01:00:00	1.26112	1.26150	1.26100	1.26137	477	0	0
2023.06.30	01:30:00	1.26137	1.26137	1.26115	1.26115	377	0	4
2023.06.30	02:00:00	1.26116	1.26125	1.26087	1.26118	351	0	0
2023.06.30	02:30:00	1.26119	1.26142	1.26091	1.26132	381	0	0
2023.06.30	03:00:00	1.26133	1.26169	1.26112	1.26144	1057	0	1
2023.06.30	03:30:00	1.26143	1.26197	1.26138	1.26170	1188	0	0
2023.06.30	04:00:00	1.26172	1.26213	1.26147	1.26174	1508	0	0
2023.06.30	04:30:00	1.26174	1.26178	1.26104	1.26149	1385	0	0
2023.06.30	05:00:00	1.26149	1.26225	1.26144	1.26201	1328	0	0
2023.06.30	05:30:00	1.26201	1.26233	1.26157	1.26170	927	0	0
2023.06.30	06:00:00	1.26170	1.26191	1.26144	1.26170	787	0	0
2023.06.30	06:30:00	1.26170	1.26227	1.26170	1.26186	699	0	0
2023.06.30	07:00:00	1.26186	1.26247	1.26185	1.26239	764	0	0
2023.06.30	07:30:00	1.26239	1.26258	1.26201	1.26233	731	0	0
2023.06.30	08:00:00	1.26235	1.26335	1.26229	1.26332	1001	0	0
2023.06.30	08:30:00	1.26333	1.26356	1.26255	1.26294	1100	0	0
2023.06.30	09:00:00	1.26287	1.26287	1.25991	1.26052	1545	0	0
2023.06.30	09:30:00	1.26052	1.26204	1.26052	1.26179	1389	0	0
2023.06.30	10:00:00	1.26178	1.26460	1.26117	1.26439	2013	0	0
2023.06.30	10:30:00	1.26439	1.26506	1.26319	1.26396	1487	0	0
2023.06.30	11:00:00	1.26397	1.26421	1.26194	1.26239	1629	0	0
2023.06.30	11:30:00	1.26240	1.26267	1.26135	1.26147	1626	0	0
2023.06.30	12:00:00	1.26147	1.26280	1.26106	1.26233	1427	0	0
2023.06.30	12:30:00	1.26233	1.26404	1.26231	1.26334	1320	0	0
2023.06.30	13:00:00	1.26338	1.26405	1.26279	1.26354	1164	0	0
2023.06.30	13:30:00	1.26354	1.26484	1.26279	1.26469	1300	0	0
2023.06.30	14:00:00	1.26465	1.26542	1.26420	1.26425	1390	0	0
2023.06.30	14:30:00	1.26424	1.26511	1.26397	1.26478	1307	0	0
2023.06.30	15:00:00	1.26479	1.26678	1.26468	1.26584	1765	0	0
2023.06.30	15:30:00	1.26581	1.26909	1.26574	1.26847	3234	0	0
2023.06.30	16:00:00	1.26847	1.26995	1.26832	1.26934	2506	0	0
2023.06.30	16:30:00	1.26930	1.27095	1.26815	1.26973	2673	0	0
2023.06.30	17:00:00	1.26976	1.27242	1.26976	1.27188	2956	0	0
2023.06.30	17:30:00	1.27188	1.27276	1.27037	1.27127	3216	0	0
2023.06.30	18:00:00	1.27129	1.27204	1.27036	1.27076	2354	0	0
2023.06.30	18:30:00	1.27078	1.27142	1.27020	1.27088	1646	0	0
2023.06.30	19:00:00	1.27088	1.27140	1.27047	1.27064	1445	0	0
2023.06.30	19:30:00	1.27064	1.27161	1.27050	1.27160	1327	0	0
2023.06.30	20:00:00	1.27161	1.27222	1.27138	1.27139	1144	0	0
2023.06.30	20:30:00	1.27138	1.27141	1.27039	1.27049	1089	0	0
2023.06.30	21:00:00	1.27050	1.27081	1.27005	1.27006	813	0	0
2023.06.30	21:30:00	1.27007	1.27007	1.26945	1.26950	959	0	0
2023.06.30	22:00:00	1.26950	1.26956	1.26919	1.26934	678	0	0
2023.06.30	22:30:00	1.26934	1.27003	1.26934	1.26991	891	0	0
2023.06.30	23:00:00	1.26991	1.27006	1.26952	1.26962	705	0	0
2023.06.30	23:30:00	1.26961	1.26990	1.26931	1.26979	604	0	0
2023.07.03	00:00:00	1.26899	1.26993	1.26899	1.26960	69	0	94
2023.07.03	00:30:00	1.26959	1.26961	1.26936	1.26944	141	0	100
2023.07.03	01:00:00	1.26934	1.27035	1.26929	1.26992	279	0	0
2023.07.03	01:30:00	1.26991	1.26998	1.26966	1.26978	251	0	0
2023.07.03	02:00:00	1.26978	1.26985	1.26958	1.26981	255	0	0
2023.07.03	02:30:00	1.26981	1.27009	1.26925	1.26935	488	0	0
2023.07.03	03:00:00	1.26936	1.26981	1.26924	1.26956	1012	0	0
2023.07.03	03:30:00	1.26955	1.26960	1.26875	1.26902	1069	0	0
2023.07.03	04:00:00	1.26902	1.26953	1.26882	1.26938	936	0	0
2023.07.03	04:30:00	1.26939	1.27054	1.26936	1.26977	1422	0	0
2023.07.03	05:00:00	1.26977	1.27005	1.26952	1.26960	746	0	0
2023.07.03	05:30:00	1.26952	1.26972	1.26930	1.26954	793	0	0
2023.07.03	06:00:00	1.26954	1.27014	1.26949	1.26999	1101	0	0
2023.07.03	06:30:00	1.26999	1.27046	1.26989	1.27000	964	0	0
2023.07.03	07:00:00	1.27000	1.27056	1.26982	1.27050	1182	0	0
2023.07.03	07:30:00	1.27051	1.27073	1.27023	1.27054	1373	0	0
2023.07.03	08:00:00	1.27054	1.27054	1.26954	1.26989	947	0	0
2023.07.03	08:30:00	1.26988	1.27035	1.26903	1.26920	1301	0	0
2023.07.03	09:00:00	1.26922	1.26957	1.26723	1.26783	1535	0	0
2023.07.03	09:30:00	1.26779	1.26931	1.26750	1.26878	1712	0	0
2023.07.03	10:00:00	1.26877	1.26878	1.26702	1.26723	1688	0	0
2023.07.03	10:30:00	1.26723	1.26737	1.26585	1.26656	1680	0	0
2023.07.03	11:00:00	1.26657	1.26818	1.26626	1.26690	1726	0	0
2023.07.03	11:30:00	1.26689	1.26728	1.26597	1.26708	1395	0	0
2023.07.03	12:00:00	1.26707	1.26786	1.26697	1.26697	1442	0	0
2023.07.03	12:30:00	1.26697	1.26735	1.26647	1.26696	1320	0	0
2023.07.03	13:00:00	1.26695	1.26776	1.26663	1.26676	1543	0	0
2023.07.03	13:30:00	1.26677	1.26791	1.26674	1.26722	1294	0	0
2023.07.03	14:00:00	1.26724	1.26821	1.26679	1.26731	1529	0	0
2023.07.03	14:30:00	1.26730	1.26755	1.26617	1.26749	1392	0	0
2023.07.03	15:00:00	1.26746	1.26791	1.26686	1.26750	1595	0	0
2023.07.03	15:30:00	1.26751	1.26954	1.26715	1.26939	1472	0	0
2023.07.03	16:00:00	1.26941	1.26983	1.26844	1.26932	1584	0	0
2023.07.03	16:30:00	1.26932	1.27040	1.26856	1.26968	1872	0	0
2023.07.03	17:00:00	1.27067	1.27232	1.26865	1.26892	3061	0	0
2023.07.03	17:30:00	1.26893	1.26959	1.26860	1.26882	2060	0	0
2023.07.03	18:00:00	1.26883	1.26923	1.26814	1.26851	1745	0	0
2023.07.03	18:30:00	1.26855	1.26966	1.26739	1.26932	1442	0	0
2023.07.03	19:00:00	1.26931	1.27009	1.26911	1.27007	1345	0	0
2023.07.03	19:30:00	1.27007	1.27049	1.26965	1.26976	1409	0	0
2023.07.03	20:00:00	1.26976	1.27006	1.26937	1.26990	686	0	0
2023.07.03	20:30:00	1.26990	1.26990	1.26831	1.26831	354	0	0
2023.07.03	21:00:00	1.26831	1.26877	1.26808	1.26871	403	0	0
2023.07.03	21:30:00	1.26870	1.26907	1.26829	1.26904	811	0	0
2023.07.03	22:00:00	1.26904	1.26924	1.26889	1.26904	413	0	0
2023.07.03	22:30:00	1.26904	1.26917	1.26883	1.26892	400	0	0
2023.07.03	23:00:00	1.26892	1.26916	1.26889	1.26903	376	0	0
2023.07.03	23:30:00	1.26903	1.26936	1.26903	1.26907	315	0	0
2023.07.04	00:00:00	1.26922	1.26930	1.26824	1.26917	202	0	2
2023.07.04	00:30:00	1.26917	1.26925	1.26898	1.26901	76	0	1
2023.07.04	01:00:00	1.26901	1.26926	1.26884	1.26921	250	0	0
2023.07.04	01:30:00	1.26921	1.26923	1.26885	1.26892	177	0	0
2023.07.04	02:00:00	1.26892	1.26925	1.26880	1.26919	270	0	0
2023.07.04	02:30:00	1.26919	1.26931	1.26912	1.26923	478	0	0
2023.07.04	03:00:00	1.26922	1.26954	1.26899	1.26927	575	0	0
2023.07.04	03:30:00	1.26927	1.27003	1.26923	1.26974	584	0	0
2023.07.04	04:00:00	1.26974	1.27018	1.26938	1.26977	779	0	0
2023.07.04	04:30:00	1.26977	1.26977	1.26898	1.26948	862	0	0
2023.07.04	05:00:00	1.26948	1.26957	1.26883	1.26887	508	0	0
2023.07.04	05:30:00	1.26888	1.26888	1.26848	1.26878	468	0	0
2023.07.04	06:00:00	1.26878	1.26890	1.26862	1.26873	535	0	0
2023.07.04	06:30:00	1.26873	1.26923	1.26870	1.26878	480	0	0
2023.07.04	07:00:00	1.26879	1.26938	1.26876	1.26914	1209	0	0
2023.07.04	07:30:00	1.26914	1.26919	1.26850	1.26865	1563	0	0
2023.07.04	08:00:00	1.26865	1.26879	1.26835	1.26848	661	0	0
2023.07.04	08:30:00	1.26848	1.26902	1.26844	1.26866	1014	0	0
2023.07.04	09:00:00	1.26867	1.27079	1.26850	1.27042	1235	0	0
2023.07.04	09:30:00	1.27045	1.27111	1.27013	1.27063	1215	0	0
2023.07.04	10:00:00	1.27064	1.27085	1.26893	1.26934	1237	0	0
2023.07.04	10:30:00	1.26934	1.27018	1.26901	1.26966	1378	0	0
2023.07.04	11:00:00	1.26966	1.26995	1.26914	1.26954	1154	0	0
2023.07.04	11:30:00	1.26954	1.26975	1.26904	1.26952	1154	0	0
2023.07.04	12:00:00	1.26963	1.27017	1.26936	1.27000	1034	0	0
2023.07.04	12:30:00	1.26998	1.27056	1.26960	1.26978	1055	0	0
2023.07.04	13:00:00	1.26980	1.27096	1.26962	1.27030	807	0	0
2023.07.04	13:30:00	1.27029	1.27141	1.27027	1.27083	852	0	0
2023.07.04	14:00:00	1.27083	1.27208	1.27082	1.27198	1058	0	0
2023.07.04	14:30:00	1.27197	1.27251	1.27153	1.27164	804	0	0
2023.07.04	15:00:00	1.27164	1.27225	1.27114	1.27216	1085	0	0
2023.07.04	15:30:00	1.27220	1.27395	1.27189	1.27366	934	0	0
2023.07.04	16:00:00	1.27365	1.27365	1.27263	1.27312	999	0	0
2023.07.04	16:30:00	1.27314	1.27322	1.27218	1.27270	1123	0	0
2023.07.04	17:00:00	1.27273	1.27372	1.27267	1.27343	967	0	0
2023.07.04	17:30:00	1.27343	1.27361	1.27233	1.27262	1077	0	0
2023.07.04	18:00:00	1.27263	1.27280	1.27209	1.27240	1004	0	0
2023.07.04	18:30:00	1.27240	1.27356	1.27230	1.27308	842	0	0
2023.07.04	19:00:00	1.27309	1.27310	1.27180	1.27187	759	0	0
2023.07.04	19:30:00	1.27188	1.27200	1.27169	1.27185	455	0	0
2023.07.04	20:00:00	1.27188	1.27233	1.27183	1.27229	306	0	0
2023.07.04	20:30:00	1.27229	1.27239	1.27181	1.27212	553	0	0
2023.07.04	21:00:00	1.27212	1.27241	1.27206	1.27234	437	0	0
2023.07.04	21:30:00	1.27234	1.27235	1.27194	1.27194	338	0	0
2023.07.04	22:00:00	1.27195	1.27197	1.27160	1.27167	544	0	0
2023.07.04	22:30:00	1.27168	1.27168	1.27140	1.27151	464	0	0
2023.07.04	23:00:00	1.27151	1.27164	1.27136	1.27151	285	0	0
2023.07.04	23:30:00	1.27148	1.27154	1.27122	1.27130	446	0	0
2023.07.05	00:00:00	1.27105	1.27136	1.27081	1.27086	75	0	31
2023.07.05	00:30:00	1.27086	1.27123	1.27086	1.27113	130	0	1
2023.07.05	01:00:00	1.27116	1.27131	1.27104	1.27129	216	0	0
2023.07.05	01:30:00	1.27128	1.27152	1.27123	1.27134	392	0	0
2023.07.05	02:00:00	1.27134	1.27149	1.27112	1.27145	361	0	0
2023.07.05	02:30:00	1.27145	1.27177	1.27142	1.27174	414	0	0
2023.07.05	03:00:00	1.27175	1.27212	1.27162	1.27185	603	0	0
2023.07.05	03:30:00	1.27185	1.27211	1.27128	1.27138	920	0	0
2023.07.05	04:00:00	1.27137	1.27163	1.27092	1.27159	1430	0	0
2023.07.05	04:30:00	1.27160	1.27160	1.27053	1.27063	1033	0	0
2023.07.05	05:00:00	1.27063	1.27072	1.27028	1.27032	635	0	0
2023.07.05	05:30:00	1.27035	1.27063	1.27028	1.27062	685	0	0
2023.07.05	06:00:00	1.27062	1.27072	1.27001	1.27020	697	0	0
2023.07.05	06:30:00	1.27020	1.27075	1.27020	1.27062	831	0	0
2023.07.05	07:00:00	1.27061	1.27075	1.27044	1.27071	523	0	0
2023.07.05	07:30:00	1.27071	1.27073	1.27041	1.27057	517	0	0
2023.07.05	08:00:00	1.27056	1.27105	1.26985	1.27092	771	0	0
2023.07.05	08:30:00	1.27092	1.27137	1.27048	1.27051	688	0	0
2023.07.05	09:00:00	1.27058	1.27098	1.26968	1.27012	1359	0	0
2023.07.05	09:30:00	1.27009	1.27087	1.26971	1.27040	1314	0	0
2023.07.05	10:00:00	1.27036	1.27223	1.27033	1.27102	1792	0	0
2023.07.05	10:30:00	1.27103	1.27145	1.27081	1.27106	1485	0	0
2023.07.05	11:00:00	1.27104	1.27106	1.26954	1.26991	2120	0	0
2023.07.05	11:30:00	1.26991	1.27177	1.26984	1.27123	1762	0	0
2023.07.05	12:00:00	1.27123	1.27176	1.27052	1.27094	1568	0	0
2023.07.05	12:30:00	1.27093	1.27156	1.27042	1.27144	1414	0	0
2023.07.05	13:00:00	1.27143	1.27157	1.27050	1.27075	1240	0	0
2023.07.05	13:30:00	1.27075	1.27112	1.26962	1.26986	1316	0	0
2023.07.05	14:00:00	1.26986	1.27048	1.26892	1.26911	1029	0	0
2023.07.05	14:30:00	1.26911	1.26997	1.26881	1.26989	1245	0	0
2023.07.05	15:00:00	1.26988	1.27044	1.26920	1.27028	1553	0	0
2023.07.05	15:30:00	1.27028	1.27264	1.27002	1.27151	1688	0	0
2023.07.05	16:00:00	1.27151	1.27355	1.27133	1.27312	1972	0	0
2023.07.05	16:30:00	1.27314	1.27334	1.27185	1.27290	2286	0	0
2023.07.05	17:00:00	1.27299	1.27335	1.27138	1.27193	2336	0	0
2023.07.05	17:30:00	1.27193	1.27200	1.27026	1.27170	2270	0	0
2023.07.05	18:00:00	1.27168	1.27190	1.27082	1.27168	1974	0	0
2023.07.05	18:30:00	1.27167	1.27227	1.27056	1.27078	1120	0	0
2023.07.05	19:00:00	1.27078	1.27178	1.27014	1.27155	1105	0	0
2023.07.05	19:30:00	1.27154	1.27155	1.27067	1.27075	643	0	0
2023.07.05	20:00:00	1.27075	1.27123	1.27054	1.27098	815	0	0
2023.07.05	20:30:00	1.27097	1.27109	1.27033	1.27054	691	0	0
2023.07.05	21:00:00	1.27051	1.27118	1.26918	1.26965	1377	0	0
2023.07.05	21:30:00	1.26965	1.27005	1.26921	1.26942	1151	0	0
2023.07.05	22:00:00	1.26944	1.26991	1.26941	1.26956	1022	0	0
2023.07.05	22:30:00	1.26956	1.27048	1.26953	1.27007	915	0	0
2023.07.05	23:00:00	1.27006	1.27040	1.27002	1.27024	433	0	0
2023.07.05	23:30:00	1.27024	1.27041	1.27019	1.27040	328	0	0
2023.07.06	00:00:00	1.27032	1.27047	1.26932	1.27047	394	0	7
2023.07.06	00:30:00	1.27047	1.27047	1.27020	1.27033	471	0	8
2023.07.06	01:00:00	1.27030	1.27061	1.27028	1.27056	208	0	0
2023.07.06	01:30:00	1.27055	1.27062	1.27009	1.27016	274	0	0
2023.07.06	02:00:00	1.27016	1.27070	1.27005	1.27068	355	0	0
2023.07.06	02:30:00	1.27069	1.27075	1.27034	1.27042	309	0	0
2023.07.06	03:00:00	1.27047	1.27063	1.26986	1.27008	914	0	0
2023.07.06	03:30:00	1.27008	1.27025	1.26925	1.26974	680	0	0
2023.07.06	04:00:00	1.26974	1.26980	1.26910	1.26930	1008	0	0
2023.07.06	04:30:00	1.26929	1.27049	1.26928	1.27038	1511	0	0
2023.07.06	05:00:00	1.27038	1.27120	1.27012	1.27104	1106	0	0
2023.07.06	05:30:00	1.27103	1.27110	1.27016	1.27048	1115	0	0
2023.07.06	06:00:00	1.27048	1.27051	1.27007	1.27022	932	0	0
2023.07.06	06:30:00	1.27021	1.27040	1.26946	1.26946	940	0	0
2023.07.06	07:00:00	1.26946	1.26963	1.26897	1.26937	1328	0	0
2023.07.06	07:30:00	1.26935	1.27041	1.26923	1.27038	1136	0	0
2023.07.06	08:00:00	1.27038	1.27100	1.27018	1.27097	1350	0	0
2023.07.06	08:30:00	1.27100	1.27114	1.27014	1.27093	1313	0	0
2023.07.06	09:00:00	1.27095	1.27191	1.27086	1.27128	1628	0	0
2023.07.06	09:30:00	1.27128	1.27202	1.27089	1.27165	1279	0	0
2023.07.06	10:00:00	1.27162	1.27311	1.26990	1.27224	2278	0	0
2023.07.06	10:30:00	1.27222	1.27264	1.27070	1.27238	1735	0	0
2023.07.06	11:00:00	1.27238	1.27276	1.27133	1.27206	1950	0	0
2023.07.06	11:30:00	1.27206	1.27206	1.26986	1.27108	2348	0	0
2023.07.06	12:00:00	1.27108	1.27184	1.27060	1.27168	1888	0	0
2023.07.06	12:30:00	1.27169	1.27319	1.27169	1.27297	1818	0	0
2023.07.06	13:00:00	1.27297	1.27645	1.27289	1.27629	1687	0	0
2023.07.06	13:30:00	1.27631	1.27799	1.27631	1.27716	1898	0	0
2023.07.06	14:00:00	1.27716	1.27772	1.27629	1.27752	1549	0	0
2023.07.06	14:30:00	1.27751	1.27794	1.27682	1.27738	1352	0	0
2023.07.06	15:00:00	1.27739	1.27812	1.27425	1.27566	3176	0	0
2023.07.06	15:30:00	1.27558	1.27579	1.27316	1.27463	3561	0	0
2023.07.06	16:00:00	1.27463	1.27600	1.27458	1.27552	2875	0	0
2023.07.06	16:30:00	1.27553	1.27556	1.27250	1.27354	2845	0	0
2023.07.06	17:00:00	1.27217	1.27317	1.26846	1.26863	3179	0	0
2023.07.06	17:30:00	1.26868	1.26996	1.26738	1.26955	2955	0	0
2023.07.06	18:00:00	1.26955	1.27010	1.26888	1.26913	2077	0	0
2023.07.06	18:30:00	1.26913	1.27221	1.26887	1.27184	2210	0	0
2023.07.06	19:00:00	1.27187	1.27298	1.27181	1.27232	1716	0	0
2023.07.06	19:30:00	1.27232	1.27337	1.27232	1.27273	1404	0	0
2023.07.06	20:00:00	1.27274	1.27334	1.27242	1.27308	1308	0	0
2023.07.06	20:30:00	1.27309	1.27341	1.27279	1.27337	933	0	0
2023.07.06	21:00:00	1.27338	1.27416	1.27306	1.27379	862	0	0
2023.07.06	21:30:00	1.27380	1.27431	1.27378	1.27414	661	0	0
2023.07.06	22:00:00	1.27414	1.27439	1.27393	1.27411	736	0	0
2023.07.06	22:30:00	1.27411	1.27432	1.27389	1.27420	904	0	0
2023.07.06	23:00:00	1.27418	1.27418	1.27359	1.27368	558	0	0
2023.07.06	23:30:00	1.27368	1.27404	1.27362	1.27392	386	0	0
2023.07.07	00:00:00	1.27395	1.27411	1.27315	1.27403	126	0	1
2023.07.07	00:30:00	1.27403	1.27408	1.27380	1.27390	70	0	9
2023.07.07	01:00:00	1.27388	1.27397	1.27371	1.27382	264	0	1
2023.07.07	01:30:00	1.27382	1.27412	1.27381	1.27409	268	0	0
2023.07.07	02:00:00	1.27411	1.27450	1.27407	1.27432	515	0	0
2023.07.07	02:30:00	1.27430	1.27439	1.27417	1.27417	413	0	0
2023.07.07	03:00:00	1.27417	1.27443	1.27369	1.27382	803	0	0
2023.07.07	03:30:00	1.27383	1.27399	1.27290	1.27319	703	0	0
2023.07.07	04:00:00	1.27320	1.27390	1.27319	1.27339	947	0	0
2023.07.07	04:30:00	1.27341	1.27359	1.27319	1.27326	912	0	0
2023.07.07	05:00:00	1.27326	1.27339	1.27293	1.27306	849	0	0
2023.07.07	05:30:00	1.27304	1.27323	1.27281	1.27284	797	0	0
2023.07.07	06:00:00	1.27284	1.27363	1.27273	1.27354	619	0	0
2023.07.07	06:30:00	1.27354	1.27368	1.27322	1.27363	631	0	0
2023.07.07	07:00:00	1.27363	1.27386	1.27341	1.27386	774	0	0
2023.07.07	07:30:00	1.27386	1.27447	1.27381	1.27403	641	0	0
2023.07.07	08:00:00	1.27405	1.27482	1.27389	1.27439	1069	0	0
2023.07.07	08:30:00	1.27438	1.27454	1.27393	1.27419	1108	0	0
2023.07.07	09:00:00	1.27425	1.27499	1.27397	1.27411	1395	0	0
2023.07.07	09:30:00	1.27412	1.27471	1.27348	1.27385	1303	0	0
2023.07.07	10:00:00	1.27386	1.27462	1.27308	1.27362	1796	0	0
2023.07.07	10:30:00	1.27363	1.27450	1.27300	1.27319	1887	0	0
2023.07.07	11:00:00	1.27318	1.27438	1.27258	1.27414	1519	0	0
2023.07.07	11:30:00	1.27414	1.27458	1.27340	1.27346	1428	0	0
2023.07.07	12:00:00	1.27346	1.27450	1.27334	1.27421	1613	0	0
2023.07.07	12:30:00	1.27421	1.27549	1.27386	1.27483	1468	0	0
2023.07.07	13:00:00	1.27483	1.27555	1.27432	1.27549	1160	0	0
2023.07.07	13:30:00	1.27547	1.27686	1.27547	1.27619	1359	0	0
2023.07.07	14:00:00	1.27619	1.27662	1.27575	1.27615	1397	0	0
2023.07.07	14:30:00	1.27616	1.27720	1.27598	1.27616	1561	0	0
2023.07.07	15:00:00	1.27616	1.27788	1.27519	1.27788	1914	0	0
2023.07.07	15:30:00	1.27784	1.28080	1.27711	1.27806	4496	0	0
2023.07.07	16:00:00	1.27801	1.27811	1.27539	1.27739	3224	0	0
2023.07.07	16:30:00	1.27739	1.27992	1.27739	1.27918	3598	0	0
2023.07.07	17:00:00	1.27919	1.28087	1.27818	1.28075	2698	0	0
2023.07.07	17:30:00	1.28066	1.28295	1.28044	1.28252	2524	0	0
2023.07.07	18:00:00	1.28249	1.28355	1.28190	1.28335	2130	0	0
2023.07.07	18:30:00	1.28335	1.28387	1.28323	1.28381	1892	0	0
