<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.06.26	16:15:00	1.27126	1.27159	1.27069	1.27101	726	0	0
2023.06.26	16:30:00	1.27100	1.27143	1.27012	1.27094	1106	0	0
2023.06.26	16:45:00	1.27090	1.27144	1.27033	1.27144	1017	0	0
2023.06.26	17:00:00	1.27143	1.27174	1.27058	1.27069	1172	0	0
2023.06.26	17:15:00	1.27068	1.27099	1.27038	1.27049	875	0	0
2023.06.26	17:30:00	1.27049	1.27066	1.26968	1.26982	968	0	0
2023.06.26	17:45:00	1.26979	1.27180	1.26947	1.27092	1133	0	0
2023.06.26	18:00:00	1.27092	1.27205	1.27077	1.27199	961	0	0
2023.06.26	18:15:00	1.27199	1.27244	1.27164	1.27199	730	0	0
2023.06.26	18:30:00	1.27198	1.27251	1.27187	1.27242	630	0	0
2023.06.26	18:45:00	1.27242	1.27278	1.27198	1.27217	711	0	0
2023.06.26	19:00:00	1.27216	1.27222	1.27186	1.27201	806	0	0
2023.06.26	19:15:00	1.27202	1.27208	1.27149	1.27149	745	0	0
2023.06.26	19:30:00	1.27149	1.27160	1.27130	1.27150	614	0	0
2023.06.26	19:45:00	1.27150	1.27231	1.27149	1.27219	660	0	0
2023.06.26	20:00:00	1.27219	1.27232	1.27200	1.27204	529	0	0
2023.06.26	20:15:00	1.27203	1.27238	1.27196	1.27232	589	0	0
2023.06.26	20:30:00	1.27232	1.27260	1.27210	1.27238	374	0	0
2023.06.26	20:45:00	1.27238	1.27239	1.27169	1.27176	579	0	0
2023.06.26	21:00:00	1.27176	1.27202	1.27162	1.27196	434	0	0
2023.06.26	21:15:00	1.27196	1.27230	1.27174	1.27223	414	0	0
2023.06.26	21:30:00	1.27223	1.27231	1.27217	1.27223	239	0	0
2023.06.26	21:45:00	1.27223	1.27223	1.27190	1.27200	348	0	0
2023.06.26	22:00:00	1.27200	1.27216	1.27193	1.27197	293	0	0
2023.06.26	22:15:00	1.27197	1.27203	1.27163	1.27165	489	0	0
2023.06.26	22:30:00	1.27161	1.27180	1.27158	1.27160	286	0	0
2023.06.26	22:45:00	1.27160	1.27160	1.27099	1.27102	601	0	0
2023.06.26	23:00:00	1.27103	1.27141	1.27100	1.27121	245	0	0
2023.06.26	23:15:00	1.27121	1.27128	1.27108	1.27108	93	0	0
2023.06.26	23:30:00	1.27108	1.27129	1.27105	1.27117	99	0	0
2023.06.26	23:45:00	1.27117	1.27137	1.27107	1.27109	196	0	0
2023.06.27	00:00:00	1.27089	1.27124	1.27075	1.27108	68	0	2
2023.06.27	00:15:00	1.27108	1.27115	1.27030	1.27064	96	0	16
2023.06.27	00:30:00	1.27064	1.27123	1.27064	1.27123	71	0	6
2023.06.27	00:45:00	1.27123	1.27133	1.27105	1.27106	67	0	6
2023.06.27	01:00:00	1.27105	1.27129	1.27105	1.27124	119	0	5
2023.06.27	01:15:00	1.27128	1.27133	1.27112	1.27116	371	0	3
2023.06.27	01:30:00	1.27118	1.27128	1.27117	1.27124	702	0	7
2023.06.27	01:45:00	1.27124	1.27145	1.27115	1.27144	146	0	1
2023.06.27	02:00:00	1.27144	1.27144	1.27117	1.27123	207	0	0
2023.06.27	02:15:00	1.27123	1.27123	1.27097	1.27114	198	0	0
2023.06.27	02:30:00	1.27115	1.27118	1.27103	1.27108	370	0	0
2023.06.27	02:45:00	1.27107	1.27123	1.27100	1.27106	464	0	0
2023.06.27	03:00:00	1.27106	1.27117	1.27066	1.27078	694	0	0
2023.06.27	03:15:00	1.27077	1.27119	1.27070	1.27117	440	0	0
2023.06.27	03:30:00	1.27118	1.27158	1.27101	1.27107	541	0	0
2023.06.27	03:45:00	1.27107	1.27115	1.27035	1.27050	635	0	0
2023.06.27	04:00:00	1.27052	1.27115	1.27045	1.27101	612	0	0
2023.06.27	04:15:00	1.27100	1.27117	1.27055	1.27091	872	0	0
2023.06.27	04:30:00	1.27091	1.27234	1.27077	1.27227	978	0	0
2023.06.27	04:45:00	1.27225	1.27369	1.27212	1.27248	1165	0	0
2023.06.27	05:00:00	1.27248	1.27270	1.27208	1.27209	566	0	0
2023.06.27	05:15:00	1.27209	1.27248	1.27185	1.27189	383	0	0
2023.06.27	05:30:00	1.27189	1.27254	1.27184	1.27236	408	0	0
2023.06.27	05:45:00	1.27240	1.27284	1.27233	1.27283	575	0	0
2023.06.27	06:00:00	1.27283	1.27308	1.27240	1.27261	669	0	0
2023.06.27	06:15:00	1.27263	1.27294	1.27241	1.27287	421	0	0
2023.06.27	06:30:00	1.27287	1.27332	1.27266	1.27322	512	0	0
2023.06.27	06:45:00	1.27322	1.27322	1.27267	1.27276	425	0	0
2023.06.27	07:00:00	1.27276	1.27295	1.27268	1.27290	378	0	0
2023.06.27	07:15:00	1.27290	1.27301	1.27265	1.27288	389	0	0
2023.06.27	07:30:00	1.27288	1.27311	1.27267	1.27303	391	0	0
2023.06.27	07:45:00	1.27303	1.27322	1.27290	1.27292	289	0	0
2023.06.27	08:00:00	1.27292	1.27364	1.27290	1.27354	396	0	0
2023.06.27	08:15:00	1.27354	1.27393	1.27341	1.27388	468	0	0
2023.06.27	08:30:00	1.27388	1.27390	1.27331	1.27342	665	0	0
2023.06.27	08:45:00	1.27342	1.27361	1.27292	1.27295	818	0	0
2023.06.27	09:00:00	1.27293	1.27366	1.27276	1.27353	796	0	0
2023.06.27	09:15:00	1.27353	1.27439	1.27347	1.27428	716	0	0
2023.06.27	09:30:00	1.27427	1.27485	1.27399	1.27449	554	0	0
2023.06.27	09:45:00	1.27449	1.27581	1.27418	1.27469	778	0	0
2023.06.27	10:00:00	1.27473	1.27512	1.27399	1.27454	874	0	0
2023.06.27	10:15:00	1.27454	1.27504	1.27402	1.27403	878	0	0
2023.06.27	10:30:00	1.27402	1.27414	1.27338	1.27382	822	0	0
2023.06.27	10:45:00	1.27383	1.27433	1.27320	1.27349	985	0	0
2023.06.27	11:00:00	1.27349	1.27370	1.27284	1.27304	1159	0	0
2023.06.27	11:15:00	1.27304	1.27345	1.27261	1.27321	903	0	0
2023.06.27	11:30:00	1.27320	1.27363	1.27290	1.27307	782	0	0
2023.06.27	11:45:00	1.27304	1.27374	1.27301	1.27373	755	0	0
2023.06.27	12:00:00	1.27371	1.27378	1.27250	1.27270	810	0	0
2023.06.27	12:15:00	1.27269	1.27283	1.27138	1.27171	697	0	0
2023.06.27	12:30:00	1.27171	1.27222	1.27119	1.27132	735	0	0
2023.06.27	12:45:00	1.27130	1.27215	1.27121	1.27182	655	0	0
2023.06.27	13:00:00	1.27182	1.27276	1.27167	1.27222	835	0	0
2023.06.27	13:15:00	1.27217	1.27266	1.27184	1.27265	672	0	0
2023.06.27	13:30:00	1.27265	1.27325	1.27245	1.27320	638	0	0
2023.06.27	13:45:00	1.27321	1.27390	1.27315	1.27329	667	0	0
2023.06.27	14:00:00	1.27328	1.27332	1.27206	1.27235	517	0	0
2023.06.27	14:15:00	1.27235	1.27322	1.27218	1.27309	612	0	0
2023.06.27	14:30:00	1.27309	1.27317	1.27210	1.27216	851	0	0
2023.06.27	14:45:00	1.27217	1.27281	1.27207	1.27279	882	0	0
2023.06.27	15:00:00	1.27274	1.27369	1.27265	1.27367	1005	0	0
2023.06.27	15:15:00	1.27369	1.27379	1.27261	1.27268	1008	0	0
2023.06.27	15:30:00	1.27264	1.27443	1.27162	1.27380	1391	0	0
2023.06.27	15:45:00	1.27378	1.27404	1.27286	1.27373	1234	0	0
2023.06.27	16:00:00	1.27374	1.27453	1.27345	1.27450	1111	0	0
2023.06.27	16:15:00	1.27446	1.27573	1.27446	1.27479	969	0	0
2023.06.27	16:30:00	1.27479	1.27547	1.27409	1.27539	1311	0	0
2023.06.27	16:45:00	1.27539	1.27546	1.27439	1.27528	1386	0	0
2023.06.27	17:00:00	1.27528	1.27560	1.27333	1.27357	1783	0	0
2023.06.27	17:15:00	1.27364	1.27502	1.27350	1.27444	1300	0	0
2023.06.27	17:30:00	1.27443	1.27514	1.27370	1.27409	1187	0	0
2023.06.27	17:45:00	1.27409	1.27497	1.27363	1.27450	1333	0	0
2023.06.27	18:00:00	1.27452	1.27472	1.27381	1.27396	1237	0	0
2023.06.27	18:15:00	1.27401	1.27458	1.27382	1.27450	1009	0	0
2023.06.27	18:30:00	1.27453	1.27593	1.27449	1.27541	1049	0	0
2023.06.27	18:45:00	1.27544	1.27567	1.27491	1.27494	838	0	0
2023.06.27	19:00:00	1.27494	1.27543	1.27467	1.27510	800	0	0
2023.06.27	19:15:00	1.27509	1.27522	1.27468	1.27508	502	0	0
2023.06.27	19:30:00	1.27509	1.27562	1.27498	1.27500	560	0	0
2023.06.27	19:45:00	1.27500	1.27530	1.27469	1.27497	454	0	0
2023.06.27	20:00:00	1.27497	1.27521	1.27471	1.27482	937	0	0
2023.06.27	20:15:00	1.27483	1.27500	1.27458	1.27460	778	0	0
2023.06.27	20:30:00	1.27458	1.27474	1.27433	1.27434	546	0	0
2023.06.27	20:45:00	1.27434	1.27543	1.27432	1.27489	516	0	0
2023.06.27	21:00:00	1.27492	1.27516	1.27476	1.27482	808	0	0
2023.06.27	21:15:00	1.27481	1.27489	1.27450	1.27474	558	0	0
2023.06.27	21:30:00	1.27475	1.27496	1.27464	1.27482	559	0	0
2023.06.27	21:45:00	1.27483	1.27516	1.27476	1.27516	440	0	0
2023.06.27	22:00:00	1.27515	1.27528	1.27487	1.27528	653	0	0
2023.06.27	22:15:00	1.27528	1.27557	1.27514	1.27553	500	0	0
2023.06.27	22:30:00	1.27552	1.27575	1.27544	1.27562	485	0	0
2023.06.27	22:45:00	1.27561	1.27571	1.27535	1.27535	670	0	0
2023.06.27	23:00:00	1.27535	1.27535	1.27494	1.27501	313	0	0
2023.06.27	23:15:00	1.27502	1.27502	1.27487	1.27492	172	0	0
2023.06.27	23:30:00	1.27492	1.27492	1.27474	1.27476	187	0	0
2023.06.27	23:45:00	1.27476	1.27482	1.27466	1.27480	166	0	0
2023.06.28	00:00:00	1.27484	1.27498	1.27441	1.27472	60	0	20
2023.06.28	00:15:00	1.27472	1.27472	1.27442	1.27469	86	0	23
2023.06.28	00:30:00	1.27470	1.27485	1.27467	1.27474	65	0	21
2023.06.28	00:45:00	1.27474	1.27486	1.27469	1.27480	80	0	1
2023.06.28	01:00:00	1.27480	1.27522	1.27480	1.27497	220	0	0
2023.06.28	01:15:00	1.27497	1.27511	1.27491	1.27496	196	0	0
2023.06.28	01:30:00	1.27492	1.27496	1.27471	1.27488	233	0	0
2023.06.28	01:45:00	1.27488	1.27488	1.27469	1.27474	269	0	0
2023.06.28	02:00:00	1.27476	1.27484	1.27469	1.27475	198	0	0
2023.06.28	02:15:00	1.27474	1.27479	1.27460	1.27462	324	0	0
2023.06.28	02:30:00	1.27462	1.27465	1.27440	1.27459	346	0	0
2023.06.28	02:45:00	1.27459	1.27476	1.27437	1.27455	452	0	0
2023.06.28	03:00:00	1.27455	1.27518	1.27432	1.27504	713	0	0
2023.06.28	03:15:00	1.27503	1.27514	1.27467	1.27483	526	0	0
2023.06.28	03:30:00	1.27483	1.27484	1.27420	1.27424	865	0	0
2023.06.28	03:45:00	1.27425	1.27457	1.27420	1.27438	977	0	0
2023.06.28	04:00:00	1.27440	1.27462	1.27421	1.27421	534	0	0
2023.06.28	04:15:00	1.27417	1.27417	1.27338	1.27366	855	0	0
2023.06.28	04:30:00	1.27368	1.27388	1.27302	1.27305	1102	0	0
2023.06.28	04:45:00	1.27313	1.27323	1.27283	1.27293	840	0	0
2023.06.28	05:00:00	1.27292	1.27307	1.27263	1.27280	850	0	0
2023.06.28	05:15:00	1.27280	1.27299	1.27246	1.27267	621	0	0
2023.06.28	05:30:00	1.27266	1.27316	1.27260	1.27316	431	0	0
2023.06.28	05:45:00	1.27316	1.27326	1.27295	1.27308	473	0	0
2023.06.28	06:00:00	1.27307	1.27351	1.27303	1.27348	641	0	0
2023.06.28	06:15:00	1.27346	1.27367	1.27329	1.27334	394	0	0
2023.06.28	06:30:00	1.27334	1.27359	1.27297	1.27310	457	0	0
2023.06.28	06:45:00	1.27311	1.27330	1.27309	1.27311	447	0	0
2023.06.28	07:00:00	1.27311	1.27335	1.27306	1.27335	347	0	0
2023.06.28	07:15:00	1.27334	1.27338	1.27292	1.27295	367	0	0
2023.06.28	07:30:00	1.27295	1.27299	1.27265	1.27283	508	0	0
2023.06.28	07:45:00	1.27283	1.27293	1.27239	1.27256	463	0	0
2023.06.28	08:00:00	1.27257	1.27289	1.27247	1.27277	598	0	0
2023.06.28	08:15:00	1.27278	1.27294	1.27246	1.27289	458	0	0
2023.06.28	08:30:00	1.27289	1.27331	1.27264	1.27289	550	0	0
2023.06.28	08:45:00	1.27289	1.27303	1.27266	1.27299	569	0	0
2023.06.28	09:00:00	1.27298	1.27361	1.27292	1.27355	607	0	0
2023.06.28	09:15:00	1.27356	1.27359	1.27301	1.27328	547	0	0
2023.06.28	09:30:00	1.27328	1.27328	1.27200	1.27208	848	0	0
2023.06.28	09:45:00	1.27209	1.27269	1.27207	1.27245	670	0	0
2023.06.28	10:00:00	1.27244	1.27329	1.27232	1.27310	811	0	0
2023.06.28	10:15:00	1.27313	1.27361	1.27303	1.27336	808	0	0
2023.06.28	10:30:00	1.27337	1.27371	1.27165	1.27258	801	0	0
2023.06.28	10:45:00	1.27258	1.27339	1.27246	1.27308	693	0	0
2023.06.28	11:00:00	1.27307	1.27360	1.27185	1.27257	1037	0	0
2023.06.28	11:15:00	1.27256	1.27271	1.27120	1.27134	1052	0	0
2023.06.28	11:30:00	1.27134	1.27153	1.27020	1.27092	1032	0	0
2023.06.28	11:45:00	1.27093	1.27158	1.27093	1.27112	920	0	0
2023.06.28	12:00:00	1.27112	1.27149	1.27058	1.27065	970	0	0
2023.06.28	12:15:00	1.27066	1.27105	1.27025	1.27026	720	0	0
2023.06.28	12:30:00	1.27026	1.27105	1.27015	1.27066	879	0	0
2023.06.28	12:45:00	1.27069	1.27088	1.26940	1.26961	790	0	0
2023.06.28	13:00:00	1.26964	1.27066	1.26908	1.27038	688	0	0
2023.06.28	13:15:00	1.27038	1.27119	1.27038	1.27075	687	0	0
2023.06.28	13:30:00	1.27075	1.27130	1.27074	1.27102	730	0	0
2023.06.28	13:45:00	1.27102	1.27118	1.26952	1.26952	813	0	0
2023.06.28	14:00:00	1.26951	1.26956	1.26856	1.26891	897	0	0
2023.06.28	14:15:00	1.26891	1.26985	1.26867	1.26950	630	0	0
2023.06.28	14:30:00	1.26950	1.27016	1.26752	1.26762	718	0	0
2023.06.28	14:45:00	1.26760	1.26764	1.26618	1.26643	948	0	0
2023.06.28	15:00:00	1.26642	1.26653	1.26492	1.26531	1364	0	0
2023.06.28	15:15:00	1.26527	1.26534	1.26443	1.26452	1268	0	0
2023.06.28	15:30:00	1.26451	1.26488	1.26325	1.26375	1151	0	0
2023.06.28	15:45:00	1.26375	1.26437	1.26331	1.26403	886	0	0
2023.06.28	16:00:00	1.26403	1.26430	1.26284	1.26304	945	0	0
2023.06.28	16:15:00	1.26304	1.26392	1.26303	1.26375	776	0	0
2023.06.28	16:30:00	1.26375	1.26458	1.26250	1.26281	1434	0	0
2023.06.28	16:45:00	1.26279	1.26492	1.26224	1.26380	1781	0	0
2023.06.28	17:00:00	1.26379	1.26443	1.26186	1.26230	1434	0	0
2023.06.28	17:15:00	1.26230	1.26345	1.26195	1.26204	1157	0	0
2023.06.28	17:30:00	1.26201	1.26289	1.26192	1.26225	1227	0	0
2023.06.28	17:45:00	1.26223	1.26249	1.26065	1.26114	1551	0	0
2023.06.28	18:00:00	1.26120	1.26314	1.26086	1.26310	1407	0	0
2023.06.28	18:15:00	1.26313	1.26422	1.26300	1.26397	1135	0	0
2023.06.28	18:30:00	1.26398	1.26399	1.26328	1.26361	915	0	0
2023.06.28	18:45:00	1.26360	1.26402	1.26322	1.26361	715	0	0
2023.06.28	19:00:00	1.26352	1.26400	1.26330	1.26400	730	0	0
2023.06.28	19:15:00	1.26400	1.26499	1.26382	1.26497	672	0	0
2023.06.28	19:30:00	1.26498	1.26503	1.26448	1.26456	645	0	0
2023.06.28	19:45:00	1.26455	1.26500	1.26434	1.26481	920	0	0
2023.06.28	20:00:00	1.26482	1.26520	1.26467	1.26487	786	0	0
2023.06.28	20:15:00	1.26488	1.26535	1.26480	1.26531	551	0	0
2023.06.28	20:30:00	1.26531	1.26534	1.26430	1.26459	459	0	0
2023.06.28	20:45:00	1.26459	1.26471	1.26428	1.26467	625	0	0
2023.06.28	21:00:00	1.26467	1.26500	1.26457	1.26489	414	0	0
2023.06.28	21:15:00	1.26489	1.26526	1.26489	1.26503	514	0	0
2023.06.28	21:30:00	1.26501	1.26523	1.26488	1.26509	521	0	0
2023.06.28	21:45:00	1.26508	1.26509	1.26477	1.26479	386	0	0
2023.06.28	22:00:00	1.26480	1.26482	1.26445	1.26461	538	0	0
2023.06.28	22:15:00	1.26461	1.26468	1.26426	1.26427	421	0	0
2023.06.28	22:30:00	1.26427	1.26459	1.26422	1.26440	375	0	0
2023.06.28	22:45:00	1.26439	1.26440	1.26398	1.26410	413	0	0
2023.06.28	23:00:00	1.26411	1.26430	1.26386	1.26387	322	0	0
2023.06.28	23:15:00	1.26387	1.26392	1.26355	1.26358	114	0	0
2023.06.28	23:30:00	1.26358	1.26374	1.26349	1.26364	122	0	0
2023.06.28	23:45:00	1.26363	1.26373	1.26352	1.26353	132	0	0
2023.06.29	00:00:00	1.26349	1.26404	1.26349	1.26371	56	0	28
2023.06.29	00:15:00	1.26371	1.26392	1.26342	1.26380	91	0	13
2023.06.29	00:30:00	1.26377	1.26388	1.26357	1.26380	85	0	8
2023.06.29	00:45:00	1.26380	1.26381	1.26366	1.26376	45	0	14
2023.06.29	01:00:00	1.26377	1.26415	1.26377	1.26415	209	0	3
2023.06.29	01:15:00	1.26414	1.26414	1.26397	1.26403	161	0	0
2023.06.29	01:30:00	1.26402	1.26402	1.26386	1.26398	89	0	0
2023.06.29	01:45:00	1.26398	1.26400	1.26386	1.26386	96	0	4
2023.06.29	02:00:00	1.26386	1.26410	1.26386	1.26407	157	0	0
2023.06.29	02:15:00	1.26407	1.26432	1.26397	1.26431	150	0	2
2023.06.29	02:30:00	1.26430	1.26458	1.26425	1.26442	187	0	0
2023.06.29	02:45:00	1.26442	1.26444	1.26414	1.26417	353	0	0
2023.06.29	03:00:00	1.26418	1.26423	1.26334	1.26340	648	0	0
2023.06.29	03:15:00	1.26340	1.26342	1.26285	1.26296	772	0	0
2023.06.29	03:30:00	1.26293	1.26313	1.26255	1.26275	482	0	0
2023.06.29	03:45:00	1.26274	1.26350	1.26263	1.26345	465	0	0
2023.06.29	04:00:00	1.26345	1.26386	1.26335	1.26375	483	0	0
2023.06.29	04:15:00	1.26376	1.26470	1.26370	1.26452	829	0	0
2023.06.29	04:30:00	1.26450	1.26466	1.26392	1.26392	777	0	0
2023.06.29	04:45:00	1.26393	1.26423	1.26367	1.26372	751	0	0
2023.06.29	05:00:00	1.26371	1.26378	1.26276	1.26286	832	0	0
2023.06.29	05:15:00	1.26285	1.26343	1.26277	1.26336	511	0	0
2023.06.29	05:30:00	1.26333	1.26359	1.26330	1.26343	344	0	0
2023.06.29	05:45:00	1.26342	1.26350	1.26258	1.26265	615	0	0
2023.06.29	06:00:00	1.26264	1.26278	1.26231	1.26259	713	0	0
2023.06.29	06:15:00	1.26258	1.26290	1.26246	1.26263	577	0	0
2023.06.29	06:30:00	1.26263	1.26263	1.26208	1.26225	496	0	0
2023.06.29	06:45:00	1.26223	1.26259	1.26215	1.26257	267	0	1
2023.06.29	07:00:00	1.26257	1.26266	1.26240	1.26243	266	0	0
2023.06.29	07:15:00	1.26243	1.26246	1.26220	1.26239	326	0	0
2023.06.29	07:30:00	1.26239	1.26263	1.26225	1.26248	277	0	0
2023.06.29	07:45:00	1.26249	1.26262	1.26172	1.26203	541	0	0
2023.06.29	08:00:00	1.26203	1.26210	1.26161	1.26168	643	0	0
2023.06.29	08:15:00	1.26168	1.26198	1.26148	1.26178	583	0	0
2023.06.29	08:30:00	1.26178	1.26264	1.26175	1.26186	845	0	0
2023.06.29	08:45:00	1.26187	1.26256	1.26161	1.26256	663	0	0
2023.06.29	09:00:00	1.26254	1.26313	1.26208	1.26305	836	0	0
2023.06.29	09:15:00	1.26302	1.26310	1.26196	1.26221	802	0	0
2023.06.29	09:30:00	1.26216	1.26295	1.26168	1.26243	983	0	0
2023.06.29	09:45:00	1.26241	1.26354	1.26238	1.26354	756	0	0
2023.06.29	10:00:00	1.26352	1.26410	1.26326	1.26391	1112	0	0
2023.06.29	10:15:00	1.26391	1.26445	1.26366	1.26412	840	0	0
2023.06.29	10:30:00	1.26413	1.26430	1.26362	1.26394	998	0	0
2023.06.29	10:45:00	1.26398	1.26491	1.26381	1.26458	673	0	0
2023.06.29	11:00:00	1.26459	1.26523	1.26441	1.26496	841	0	0
2023.06.29	11:15:00	1.26498	1.26535	1.26438	1.26485	834	0	0
2023.06.29	11:30:00	1.26485	1.26509	1.26352	1.26461	720	0	0
2023.06.29	11:45:00	1.26461	1.26505	1.26428	1.26461	704	0	0
2023.06.29	12:00:00	1.26462	1.26489	1.26419	1.26442	606	0	0
2023.06.29	12:15:00	1.26440	1.26440	1.26365	1.26397	467	0	0
2023.06.29	12:30:00	1.26397	1.26434	1.26379	1.26424	736	0	0
2023.06.29	12:45:00	1.26426	1.26484	1.26415	1.26463	787	0	0
2023.06.29	13:00:00	1.26462	1.26493	1.26410	1.26470	667	0	0
2023.06.29	13:15:00	1.26470	1.26580	1.26461	1.26549	891	0	0
2023.06.29	13:30:00	1.26551	1.26641	1.26548	1.26573	444	0	0
2023.06.29	13:45:00	1.26575	1.26575	1.26518	1.26557	425	0	1
2023.06.29	14:00:00	1.26557	1.26579	1.26493	1.26538	546	0	0
2023.06.29	14:15:00	1.26537	1.26591	1.26519	1.26565	487	0	0
2023.06.29	14:30:00	1.26565	1.26580	1.26512	1.26537	628	0	0
2023.06.29	14:45:00	1.26538	1.26590	1.26525	1.26555	535	0	0
2023.06.29	15:00:00	1.26555	1.26668	1.26527	1.26640	773	0	0
2023.06.29	15:15:00	1.26642	1.26651	1.26585	1.26592	775	0	0
2023.06.29	15:30:00	1.26591	1.26591	1.26153	1.26261	1996	0	0
2023.06.29	15:45:00	1.26261	1.26268	1.26001	1.26059	1606	0	0
2023.06.29	16:00:00	1.26063	1.26174	1.26012	1.26048	1609	0	0
2023.06.29	16:15:00	1.26045	1.26169	1.26007	1.26031	1260	0	0
