Exited position at time 2024-05-24 00:42:14.883994, price: 67754.86, profit_percentage: 0.20274256308659175, profit: 202.74256308659173, capital: 2029.0847585566123
Iteration at time 2024-05-24 00:42:14.883994, current price: 67754.86, positions: 0, capital: 2231.827321643204
Iteration at time 2024-05-24 00:43:14.921300, current price: 67730.46, positions: 0, capital: 2231.827321643204
Iteration at time 2024-05-24 00:44:14.957042, current price: 67721.31, positions: 0, capital: 2231.827321643204
Iteration at time 2024-05-24 00:45:14.997169, current price: 67735.56, positions: 0, capital: 2231.827321643204
Iteration at time 2024-05-24 00:46:15.035288, current price: 67771.06, positions: 0, capital: 2231.827321643204
Iteration at time 2024-05-24 00:47:15.072266, current price: 67777.23, positions: 0, capital: 2231.827321643204
Iteration at time 2024-05-24 00:48:15.109817, current price: 67813.36, positions: 0, capital: 2231.827321643204
Iteration at time 2024-05-24 00:49:15.143837, current price: 67827.05, positions: 0, capital: 2231.827321643204
Iteration at time 2024-05-24 00:50:15.182307, current price: 67816.83, positions: 0, capital: 2231.827321643204
Iteration at time 2024-05-24 00:51:15.222642, current price: 67894.78, positions: 0, capital: 2231.827321643204
Iteration at time 2024-05-24 00:52:15.259027, current price: 67923.78, positions: 0, capital: 2231.827321643204
Iteration at time 2024-05-24 00:53:15.304450, current price: 67910.25, positions: 0, capital: 2231.827321643204
Iteration at time 2024-05-24 00:54:15.338037, current price: 67901.9, positions: 0, capital: 2231.827321643204
Iteration at time 2024-05-24 00:55:15.383644, current price: 67898.33, positions: 0, capital: 2231.827321643204
Iteration at time 2024-05-24 00:56:15.428177, current price: 67912.06, positions: 0, capital: 2231.827321643204
Iteration at time 2024-05-24 00:57:15.469106, current price: 67953.34, positions: 0, capital: 2231.827321643204
Iteration at time 2024-05-24 00:58:15.506449, current price: 67928.04, positions: 0, capital: 2231.827321643204
Iteration at time 2024-05-24 00:59:15.547267, current price: 67921.3, positions: 0, capital: 2231.827321643204
Iteration at time 2024-05-24 01:00:15.592381, current price: 67952.74, positions: 0, capital: 2231.827321643204
Iteration at time 2024-05-24 01:01:15.626101, current price: 67848.22, positions: 0, capital: 2231.827321643204
Iteration at time 2024-05-24 01:02:15.666247, current price: 67827.75, positions: 0, capital: 2231.827321643204
Iteration at time 2024-05-24 01:03:15.711693, current price: 67849.32, positions: 0, capital: 2231.827321643204
Iteration at time 2024-05-24 01:04:15.752037, current price: 67821.82, positions: 0, capital: 2231.827321643204
Iteration at time 2024-05-24 01:05:15.786859, current price: 67782.62, positions: 0, capital: 2231.827321643204
Iteration at time 2024-05-24 01:06:15.832659, current price: 67785.32, positions: 0, capital: 2231.827321643204
Iteration at time 2024-05-24 01:07:15.866810, current price: 67789.06, positions: 0, capital: 2231.827321643204
Iteration at time 2024-05-24 01:08:15.901243, current price: 67783.64, positions: 0, capital: 2231.827321643204
Iteration at time 2024-05-24 01:09:15.936091, current price: 67762.38, positions: 0, capital: 2231.827321643204
Iteration at time 2024-05-24 01:10:15.975331, current price: 67690.96, positions: 0, capital: 2231.827321643204
Iteration at time 2024-05-24 01:11:16.009685, current price: 67647.45, positions: 0, capital: 2231.827321643204
Iteration at time 2024-05-24 01:12:16.050303, current price: 67646.61, positions: 0, capital: 2231.827321643204
Iteration at time 2024-05-24 01:13:16.085536, current price: 67658.16, positions: 0, capital: 2231.827321643204
Iteration at time 2024-05-24 01:14:16.125669, current price: 67690.47, positions: 0, capital: 2231.827321643204
Iteration at time 2024-05-24 01:15:16.176407, current price: 67684.23, positions: 0, capital: 2231.827321643204
Iteration at time 2024-05-26 06:25:39.299950, current price: 68965.12, positions: 0, capital: 100
Iteration at time 2024-05-26 06:26:39.336733, current price: 68966.58, positions: 0, capital: 100
Iteration at time 2024-05-26 06:27:39.367329, current price: 68980.67, positions: 0, capital: 100
Iteration at time 2024-05-26 06:28:39.397769, current price: 68976.56, positions: 0, capital: 100
Iteration at time 2024-05-26 06:29:39.427021, current price: 68947.24, positions: 0, capital: 100
Entered position at time 2024-05-26 06:30:39.462520, price: 68962.26, positions: 0.014500684867346285, capital: 100
Iteration at time 2024-05-26 06:30:39.463520, current price: 68962.26, positions: 0.014500684867346285, capital: 100
Iteration at time 2024-05-26 06:53:16.281555, current price: 69056.86, positions: 0, capital: 100
