<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.06.27	08:00:00	1.27292	1.27393	1.27290	1.27295	2347	0	0
2023.06.27	09:00:00	1.27293	1.27581	1.27276	1.27469	2844	0	0
2023.06.27	10:00:00	1.27473	1.27512	1.27320	1.27349	3559	0	0
2023.06.27	11:00:00	1.27349	1.27374	1.27261	1.27373	3599	0	0
2023.06.27	12:00:00	1.27371	1.27378	1.27119	1.27182	2897	0	0
2023.06.27	13:00:00	1.27182	1.27390	1.27167	1.27329	2812	0	0
2023.06.27	14:00:00	1.27328	1.27332	1.27206	1.27279	2862	0	0
2023.06.27	15:00:00	1.27274	1.27443	1.27162	1.27373	4638	0	0
2023.06.27	16:00:00	1.27374	1.27573	1.27345	1.27528	4777	0	0
2023.06.27	17:00:00	1.27528	1.27560	1.27333	1.27450	5603	0	0
2023.06.27	18:00:00	1.27452	1.27593	1.27381	1.27494	4133	0	0
2023.06.27	19:00:00	1.27494	1.27562	1.27467	1.27497	2316	0	0
2023.06.27	20:00:00	1.27497	1.27543	1.27432	1.27489	2777	0	0
2023.06.27	21:00:00	1.27492	1.27516	1.27450	1.27516	2365	0	0
2023.06.27	22:00:00	1.27515	1.27575	1.27487	1.27535	2308	0	0
2023.06.27	23:00:00	1.27535	1.27535	1.27466	1.27480	838	0	0
2023.06.28	00:00:00	1.27484	1.27498	1.27441	1.27480	291	0	1
2023.06.28	01:00:00	1.27480	1.27522	1.27469	1.27474	918	0	0
2023.06.28	02:00:00	1.27476	1.27484	1.27437	1.27455	1320	0	0
2023.06.28	03:00:00	1.27455	1.27518	1.27420	1.27438	3081	0	0
2023.06.28	04:00:00	1.27440	1.27462	1.27283	1.27293	3331	0	0
2023.06.28	05:00:00	1.27292	1.27326	1.27246	1.27308	2375	0	0
2023.06.28	06:00:00	1.27307	1.27367	1.27297	1.27311	1939	0	0
2023.06.28	07:00:00	1.27311	1.27338	1.27239	1.27256	1685	0	0
2023.06.28	08:00:00	1.27257	1.27331	1.27246	1.27299	2175	0	0
2023.06.28	09:00:00	1.27298	1.27361	1.27200	1.27245	2672	0	0
2023.06.28	10:00:00	1.27244	1.27371	1.27165	1.27308	3113	0	0
2023.06.28	11:00:00	1.27307	1.27360	1.27020	1.27112	4041	0	0
2023.06.28	12:00:00	1.27112	1.27149	1.26940	1.26961	3359	0	0
2023.06.28	13:00:00	1.26964	1.27130	1.26908	1.26952	2918	0	0
2023.06.28	14:00:00	1.26951	1.27016	1.26618	1.26643	3193	0	0
2023.06.28	15:00:00	1.26642	1.26653	1.26325	1.26403	4669	0	0
2023.06.28	16:00:00	1.26403	1.26492	1.26224	1.26380	4936	0	0
2023.06.28	17:00:00	1.26379	1.26443	1.26065	1.26114	5369	0	0
2023.06.28	18:00:00	1.26120	1.26422	1.26086	1.26361	4172	0	0
2023.06.28	19:00:00	1.26352	1.26503	1.26330	1.26481	2967	0	0
2023.06.28	20:00:00	1.26482	1.26535	1.26428	1.26467	2421	0	0
2023.06.28	21:00:00	1.26467	1.26526	1.26457	1.26479	1835	0	0
2023.06.28	22:00:00	1.26480	1.26482	1.26398	1.26410	1747	0	0
2023.06.28	23:00:00	1.26411	1.26430	1.26349	1.26353	690	0	0
2023.06.29	00:00:00	1.26349	1.26404	1.26342	1.26376	277	0	8
2023.06.29	01:00:00	1.26377	1.26415	1.26377	1.26386	555	0	0
2023.06.29	02:00:00	1.26386	1.26458	1.26386	1.26417	847	0	0
2023.06.29	03:00:00	1.26418	1.26423	1.26255	1.26345	2367	0	0
2023.06.29	04:00:00	1.26345	1.26470	1.26335	1.26372	2840	0	0
2023.06.29	05:00:00	1.26371	1.26378	1.26258	1.26265	2302	0	0
2023.06.29	06:00:00	1.26264	1.26290	1.26208	1.26257	2053	0	0
2023.06.29	07:00:00	1.26257	1.26266	1.26172	1.26203	1410	0	0
2023.06.29	08:00:00	1.26203	1.26264	1.26148	1.26256	2734	0	0
2023.06.29	09:00:00	1.26254	1.26354	1.26168	1.26354	3377	0	0
2023.06.29	10:00:00	1.26352	1.26491	1.26326	1.26458	3623	0	0
2023.06.29	11:00:00	1.26459	1.26535	1.26352	1.26461	3099	0	0
2023.06.29	12:00:00	1.26462	1.26489	1.26365	1.26463	2596	0	0
2023.06.29	13:00:00	1.26462	1.26641	1.26410	1.26557	2427	0	0
2023.06.29	14:00:00	1.26557	1.26591	1.26493	1.26555	2196	0	0
2023.06.29	15:00:00	1.26555	1.26668	1.26001	1.26059	5150	0	0
2023.06.29	16:00:00	1.26063	1.26174	1.25909	1.25978	5412	0	0
2023.06.29	17:00:00	1.25979	1.26314	1.25977	1.26176	5193	0	0
2023.06.29	18:00:00	1.26175	1.26236	1.26046	1.26153	3811	0	0
2023.06.29	19:00:00	1.26153	1.26274	1.26141	1.26233	2690	0	0
2023.06.29	20:00:00	1.26233	1.26245	1.26130	1.26154	1983	0	0
2023.06.29	21:00:00	1.26153	1.26206	1.26091	1.26135	2080	0	0
2023.06.29	22:00:00	1.26136	1.26162	1.26098	1.26138	1397	0	0
2023.06.29	23:00:00	1.26138	1.26148	1.26087	1.26121	994	0	0
2023.06.30	00:00:00	1.26128	1.26135	1.26076	1.26108	248	0	3
2023.06.30	01:00:00	1.26112	1.26150	1.26100	1.26115	854	0	0
2023.06.30	02:00:00	1.26116	1.26142	1.26087	1.26132	732	0	0
2023.06.30	03:00:00	1.26133	1.26197	1.26112	1.26170	2245	0	0
2023.06.30	04:00:00	1.26172	1.26213	1.26104	1.26149	2893	0	0
2023.06.30	05:00:00	1.26149	1.26233	1.26144	1.26170	2255	0	0
2023.06.30	06:00:00	1.26170	1.26227	1.26144	1.26186	1486	0	0
2023.06.30	07:00:00	1.26186	1.26258	1.26185	1.26233	1495	0	0
2023.06.30	08:00:00	1.26235	1.26356	1.26229	1.26294	2101	0	0
2023.06.30	09:00:00	1.26287	1.26287	1.25991	1.26179	2934	0	0
2023.06.30	10:00:00	1.26178	1.26506	1.26117	1.26396	3500	0	0
2023.06.30	11:00:00	1.26397	1.26421	1.26135	1.26147	3255	0	0
2023.06.30	12:00:00	1.26147	1.26404	1.26106	1.26334	2747	0	0
2023.06.30	13:00:00	1.26338	1.26484	1.26279	1.26469	2464	0	0
2023.06.30	14:00:00	1.26465	1.26542	1.26397	1.26478	2697	0	0
2023.06.30	15:00:00	1.26479	1.26909	1.26468	1.26847	4999	0	0
2023.06.30	16:00:00	1.26847	1.27095	1.26815	1.26973	5179	0	0
2023.06.30	17:00:00	1.26976	1.27276	1.26976	1.27127	6172	0	0
2023.06.30	18:00:00	1.27129	1.27204	1.27020	1.27088	4000	0	0
2023.06.30	19:00:00	1.27088	1.27161	1.27047	1.27160	2772	0	0
2023.06.30	20:00:00	1.27161	1.27222	1.27039	1.27049	2233	0	0
