DateTime,OPEN,HIGH,LOW,CLOSE,TICKVOL,VOL,SPREAD,Change_Open_Close,Change_High_Low
2023-06-26 00:00:00,1.27072,1.27354,1.27039,1.27336,6502,0,0,0.20775623268697868,0.24734205443095514
2023-06-26 04:00:00,1.27336,1.27388,1.27269,1.27324,7437,0,0,-0.00942388641076522,0.09341539234463234
2023-06-26 08:00:00,1.27322,1.27486,1.27104,1.27372,13376,0,0,0.03927051098788465,0.2996407448661152
2023-06-26 12:00:00,1.2737,1.27448,1.2688,1.27168,12629,0,0,-0.15859307529246547,0.44567196032892864
2023-06-26 16:00:00,1.27096,1.27278,1.26947,1.27219,13578,0,0,0.09677723925220638,0.2600606546300165
2023-06-26 20:00:00,1.27219,1.2726,1.27099,1.27109,5808,0,0,-0.0864650720411164,0.12651265126511782
2023-06-27 00:00:00,1.27089,1.27158,1.2703,1.2705,5189,0,0,-0.030687156244845144,0.10066216832601549
2023-06-27 04:00:00,1.27052,1.27369,1.27045,1.27292,9033,0,0,0.18889903346660875,0.2543790090210263
2023-06-27 08:00:00,1.27292,1.27581,1.27261,1.27373,12349,0,0,0.06363322125506532,0.25082104702111535
2023-06-27 12:00:00,1.27371,1.27443,1.27119,1.27373,13209,0,0,0.0015702161402619927,0.2542313034062216
2023-06-27 16:00:00,1.27374,1.27593,1.27333,1.27497,16829,0,0,0.09656601818266226,0.20377293425187398
2023-06-27 20:00:00,1.27497,1.27575,1.27432,1.2748,8288,0,0,-0.013333647066205755,0.11209092690574504
2023-06-28 00:00:00,1.27484,1.27522,1.2742,1.27438,5610,0,0,-0.03608295943019555,0.07998619845987523
2023-06-28 04:00:00,1.2744,1.27462,1.27239,1.27256,9330,0,0,-0.14438166980540362,0.17495410396825534
2023-06-28 08:00:00,1.27257,1.27371,1.2702,1.27112,12001,0,0,-0.11394265148478679,0.27557293261416665
2023-06-28 12:00:00,1.27112,1.27149,1.26325,1.26403,14139,0,0,-0.5577758197495154,0.6480585769451608
2023-06-28 16:00:00,1.26403,1.26503,1.26065,1.26481,17444,0,0,0.06170739618521735,0.3462368481379928
2023-06-28 20:00:00,1.26482,1.26535,1.26349,1.26353,6693,0,0,-0.10199079710947118,0.1469949025961175
2023-06-29 00:00:00,1.26349,1.26458,1.26255,1.26345,4046,0,0,-0.0031658343160642353,0.16052760600357244
2023-06-29 04:00:00,1.26345,1.2647,1.26172,1.26203,8605,0,0,-0.11239067632276518,0.23562900292559363
2023-06-29 08:00:00,1.26203,1.26535,1.26148,1.26461,12833,0,0,0.20443254122326937,0.3058442328209618
2023-06-29 12:00:00,1.26462,1.26668,1.26001,1.26059,12369,0,0,-0.31867280289731126,0.5265734044904754
2023-06-29 16:00:00,1.26063,1.26314,1.25909,1.26233,17106,0,0,0.13485320831647946,0.3206295422518396
2023-06-29 20:00:00,1.26233,1.26245,1.26087,1.26121,6454,0,0,-0.08872481839138814,0.12515347142462172
2023-06-30 00:00:00,1.26128,1.26197,1.26076,1.2617,4079,0,0,0.03329950526450011,0.09588183554283647
2023-06-30 04:00:00,1.26172,1.26258,1.26104,1.26233,8129,0,0,0.04834670132834539,0.12197246907127443
2023-06-30 08:00:00,1.26235,1.26506,1.25991,1.26147,11790,0,0,-0.06971125282211683,0.40709531563720197
2023-06-30 12:00:00,1.26147,1.26909,1.26106,1.26847,12907,0,0,0.554908162699065,0.6327368429346998
2023-06-30 16:00:00,1.26847,1.27276,1.26815,1.2716,18123,0,0,0.24675396343627182,0.3622049718721347
2023-06-30 20:00:00,1.27161,1.27222,1.26919,1.26979,6883,0,0,-0.14312564386879098,0.23816635487571855
2023-07-03 00:00:00,1.26899,1.27035,1.26875,1.26902,3564,0,0,0.002364084823361452,0.12594954146495418
2023-07-03 04:00:00,1.26902,1.27073,1.26882,1.27054,8517,0,0,0.11977746607618206,0.15030730367582856
2023-07-03 08:00:00,1.27054,1.27054,1.26585,1.26708,11984,0,0,-0.2723251530845167,0.36913438380531766
2023-07-03 12:00:00,1.26707,1.26954,1.26617,1.26939,11587,0,0,0.18309959197203785,0.2654504781259254
2023-07-03 16:00:00,1.26941,1.27232,1.26739,1.26976,14518,0,0,0.027571864094348753,0.38748113682091606
2023-07-03 20:00:00,1.26976,1.27006,1.26808,1.26907,3758,0,0,-0.05434097782258689,0.15589814654424758
2023-07-04 00:00:00,1.26922,1.27003,1.26824,1.26974,2612,0,0,0.040970044594323754,0.14094155256174723
2023-07-04 04:00:00,1.26974,1.27018,1.26848,1.26865,6404,0,0,-0.08584434608660318,0.1338392983671633
2023-07-04 08:00:00,1.26865,1.27111,1.26835,1.26952,9048,0,0,0.06857683364205465,0.2171330569344804
2023-07-04 12:00:00,1.26963,1.27395,1.26936,1.27366,7629,0,0,0.3174153099721949,0.3602967149417067
2023-07-04 16:00:00,1.27365,1.27372,1.27169,1.27185,7226,0,0,-0.14132610999882414,0.1593756869641661
