<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.06.26	16:30:00	1.27100	1.27105	1.27012	1.27058	357	0	0
2023.06.26	16:35:00	1.27058	1.27143	1.27042	1.27112	364	0	0
2023.06.26	16:40:00	1.27112	1.27134	1.27070	1.27094	385	0	0
2023.06.26	16:45:00	1.27090	1.27125	1.27067	1.27093	378	0	0
2023.06.26	16:50:00	1.27095	1.27102	1.27033	1.27041	320	0	0
2023.06.26	16:55:00	1.27045	1.27144	1.27043	1.27144	319	0	0
2023.06.26	17:00:00	1.27143	1.27174	1.27114	1.27123	410	0	0
2023.06.26	17:05:00	1.27124	1.27167	1.27100	1.27128	378	0	0
2023.06.26	17:10:00	1.27127	1.27150	1.27058	1.27069	384	0	0
2023.06.26	17:15:00	1.27068	1.27099	1.27048	1.27073	287	0	0
2023.06.26	17:20:00	1.27072	1.27090	1.27038	1.27072	342	0	0
2023.06.26	17:25:00	1.27072	1.27078	1.27041	1.27049	246	0	0
2023.06.26	17:30:00	1.27049	1.27050	1.27008	1.27029	305	0	0
2023.06.26	17:35:00	1.27032	1.27066	1.27031	1.27039	267	0	0
2023.06.26	17:40:00	1.27039	1.27054	1.26968	1.26982	396	0	0
2023.06.26	17:45:00	1.26979	1.27022	1.26947	1.27022	304	0	0
2023.06.26	17:50:00	1.27024	1.27180	1.27016	1.27172	388	0	0
2023.06.26	17:55:00	1.27172	1.27176	1.27087	1.27092	441	0	0
2023.06.26	18:00:00	1.27092	1.27140	1.27077	1.27140	333	0	0
2023.06.26	18:05:00	1.27141	1.27200	1.27141	1.27177	351	0	0
2023.06.26	18:10:00	1.27177	1.27205	1.27171	1.27199	277	0	0
2023.06.26	18:15:00	1.27199	1.27206	1.27164	1.27199	269	0	0
2023.06.26	18:20:00	1.27199	1.27205	1.27185	1.27193	212	0	0
2023.06.26	18:25:00	1.27194	1.27244	1.27182	1.27199	249	0	0
2023.06.26	18:30:00	1.27198	1.27210	1.27187	1.27193	226	0	0
2023.06.26	18:35:00	1.27195	1.27232	1.27191	1.27212	215	0	0
2023.06.26	18:40:00	1.27212	1.27251	1.27210	1.27242	189	0	0
2023.06.26	18:45:00	1.27242	1.27254	1.27232	1.27235	235	0	0
2023.06.26	18:50:00	1.27235	1.27278	1.27233	1.27235	217	0	0
2023.06.26	18:55:00	1.27234	1.27244	1.27198	1.27217	259	0	0
2023.06.26	19:00:00	1.27216	1.27222	1.27188	1.27212	259	0	0
2023.06.26	19:05:00	1.27212	1.27215	1.27186	1.27191	253	0	0
2023.06.26	19:10:00	1.27192	1.27212	1.27190	1.27201	294	0	0
2023.06.26	19:15:00	1.27202	1.27208	1.27175	1.27186	321	0	0
2023.06.26	19:20:00	1.27185	1.27185	1.27163	1.27176	230	0	0
2023.06.26	19:25:00	1.27176	1.27186	1.27149	1.27149	194	0	0
2023.06.26	19:30:00	1.27149	1.27158	1.27135	1.27152	267	0	0
2023.06.26	19:35:00	1.27152	1.27160	1.27130	1.27132	201	0	0
2023.06.26	19:40:00	1.27132	1.27159	1.27131	1.27150	146	0	0
2023.06.26	19:45:00	1.27150	1.27170	1.27149	1.27168	224	0	0
2023.06.26	19:50:00	1.27168	1.27220	1.27167	1.27220	246	0	0
2023.06.26	19:55:00	1.27219	1.27231	1.27212	1.27219	190	0	0
2023.06.26	20:00:00	1.27219	1.27230	1.27209	1.27209	214	0	0
2023.06.26	20:05:00	1.27209	1.27230	1.27200	1.27230	160	0	0
2023.06.26	20:10:00	1.27230	1.27232	1.27202	1.27204	155	0	0
2023.06.26	20:15:00	1.27203	1.27224	1.27198	1.27206	202	0	0
2023.06.26	20:20:00	1.27206	1.27210	1.27196	1.27203	193	0	0
2023.06.26	20:25:00	1.27202	1.27238	1.27200	1.27232	194	0	0
2023.06.26	20:30:00	1.27232	1.27232	1.27220	1.27222	101	0	0
2023.06.26	20:35:00	1.27222	1.27250	1.27210	1.27249	86	0	0
2023.06.26	20:40:00	1.27249	1.27260	1.27234	1.27238	187	0	0
2023.06.26	20:45:00	1.27238	1.27239	1.27211	1.27218	184	0	0
2023.06.26	20:50:00	1.27217	1.27227	1.27185	1.27195	183	0	0
2023.06.26	20:55:00	1.27195	1.27196	1.27169	1.27176	212	0	0
2023.06.26	21:00:00	1.27176	1.27188	1.27162	1.27188	167	0	0
2023.06.26	21:05:00	1.27188	1.27196	1.27176	1.27191	186	0	0
2023.06.26	21:10:00	1.27191	1.27202	1.27190	1.27196	81	0	0
2023.06.26	21:15:00	1.27196	1.27198	1.27183	1.27184	97	0	0
2023.06.26	21:20:00	1.27184	1.27212	1.27174	1.27212	125	0	0
2023.06.26	21:25:00	1.27212	1.27230	1.27206	1.27223	192	0	0
2023.06.26	21:30:00	1.27223	1.27231	1.27222	1.27229	74	0	0
2023.06.26	21:35:00	1.27229	1.27230	1.27217	1.27218	99	0	0
2023.06.26	21:40:00	1.27218	1.27224	1.27217	1.27223	66	0	0
2023.06.26	21:45:00	1.27223	1.27223	1.27208	1.27216	98	0	0
2023.06.26	21:50:00	1.27216	1.27217	1.27199	1.27201	99	0	1
2023.06.26	21:55:00	1.27201	1.27202	1.27190	1.27200	151	0	0
2023.06.26	22:00:00	1.27200	1.27212	1.27193	1.27205	107	0	0
2023.06.26	22:05:00	1.27207	1.27215	1.27201	1.27204	86	0	0
2023.06.26	22:10:00	1.27204	1.27216	1.27195	1.27197	100	0	1
2023.06.26	22:15:00	1.27197	1.27203	1.27184	1.27189	136	0	0
2023.06.26	22:20:00	1.27189	1.27199	1.27168	1.27171	227	0	0
2023.06.26	22:25:00	1.27172	1.27178	1.27163	1.27165	126	0	0
2023.06.26	22:30:00	1.27161	1.27178	1.27158	1.27168	82	0	0
2023.06.26	22:35:00	1.27169	1.27180	1.27165	1.27167	93	0	0
2023.06.26	22:40:00	1.27167	1.27170	1.27159	1.27160	111	0	0
2023.06.26	22:45:00	1.27160	1.27160	1.27148	1.27151	169	0	1
2023.06.26	22:50:00	1.27148	1.27157	1.27141	1.27156	197	0	0
2023.06.26	22:55:00	1.27155	1.27155	1.27099	1.27102	235	0	0
2023.06.26	23:00:00	1.27103	1.27131	1.27100	1.27126	148	0	0
2023.06.26	23:05:00	1.27126	1.27141	1.27120	1.27125	56	0	0
2023.06.26	23:10:00	1.27125	1.27130	1.27120	1.27121	41	0	0
2023.06.26	23:15:00	1.27121	1.27128	1.27118	1.27128	32	0	0
2023.06.26	23:20:00	1.27128	1.27128	1.27118	1.27119	29	0	0
2023.06.26	23:25:00	1.27119	1.27120	1.27108	1.27108	32	0	0
2023.06.26	23:30:00	1.27108	1.27108	1.27105	1.27106	21	0	0
2023.06.26	23:35:00	1.27106	1.27110	1.27105	1.27110	17	0	0
2023.06.26	23:40:00	1.27110	1.27129	1.27110	1.27117	61	0	0
2023.06.26	23:45:00	1.27117	1.27137	1.27116	1.27132	57	0	0
2023.06.26	23:50:00	1.27132	1.27136	1.27116	1.27116	51	0	0
2023.06.26	23:55:00	1.27116	1.27129	1.27107	1.27109	88	0	0
2023.06.27	00:00:00	1.27089	1.27115	1.27075	1.27115	12	0	32
2023.06.27	00:05:00	1.27104	1.27114	1.27085	1.27098	31	0	11
2023.06.27	00:10:00	1.27098	1.27124	1.27098	1.27108	25	0	2
2023.06.27	00:15:00	1.27108	1.27111	1.27030	1.27064	36	0	17
2023.06.27	00:20:00	1.27064	1.27115	1.27059	1.27064	31	0	16
2023.06.27	00:25:00	1.27064	1.27092	1.27061	1.27064	29	0	39
2023.06.27	00:30:00	1.27064	1.27105	1.27064	1.27098	36	0	15
2023.06.27	00:35:00	1.27098	1.27101	1.27093	1.27101	15	0	18
2023.06.27	00:40:00	1.27101	1.27123	1.27101	1.27123	20	0	6
2023.06.27	00:45:00	1.27123	1.27133	1.27107	1.27107	51	0	6
2023.06.27	00:50:00	1.27107	1.27109	1.27105	1.27109	10	0	18
2023.06.27	00:55:00	1.27109	1.27109	1.27106	1.27106	6	0	16
2023.06.27	01:00:00	1.27105	1.27129	1.27105	1.27125	56	0	16
2023.06.27	01:05:00	1.27125	1.27129	1.27111	1.27111	30	0	7
2023.06.27	01:10:00	1.27112	1.27124	1.27110	1.27124	33	0	5
2023.06.27	01:15:00	1.27128	1.27133	1.27125	1.27129	94	0	3
2023.06.27	01:20:00	1.27129	1.27131	1.27122	1.27123	80	0	8
2023.06.27	01:25:00	1.27123	1.27125	1.27112	1.27116	197	0	9
2023.06.27	01:30:00	1.27118	1.27122	1.27117	1.27120	81	0	7
2023.06.27	01:35:00	1.27120	1.27126	1.27120	1.27123	383	0	8
2023.06.27	01:40:00	1.27124	1.27128	1.27121	1.27124	238	0	8
2023.06.27	01:45:00	1.27124	1.27134	1.27123	1.27130	36	0	8
2023.06.27	01:50:00	1.27130	1.27134	1.27115	1.27121	24	0	2
2023.06.27	01:55:00	1.27121	1.27145	1.27121	1.27144	86	0	1
2023.06.27	02:00:00	1.27144	1.27144	1.27117	1.27119	90	0	0
2023.06.27	02:05:00	1.27119	1.27128	1.27119	1.27128	94	0	1
2023.06.27	02:10:00	1.27128	1.27128	1.27119	1.27123	23	0	1
2023.06.27	02:15:00	1.27123	1.27123	1.27104	1.27104	97	0	4
2023.06.27	02:20:00	1.27104	1.27119	1.27097	1.27112	34	0	1
2023.06.27	02:25:00	1.27112	1.27117	1.27106	1.27114	67	0	0
2023.06.27	02:30:00	1.27115	1.27118	1.27110	1.27117	97	0	0
2023.06.27	02:35:00	1.27117	1.27117	1.27103	1.27106	50	0	1
2023.06.27	02:40:00	1.27107	1.27117	1.27107	1.27108	223	0	0
2023.06.27	02:45:00	1.27107	1.27108	1.27100	1.27105	199	0	0
2023.06.27	02:50:00	1.27105	1.27110	1.27104	1.27108	77	0	1
2023.06.27	02:55:00	1.27108	1.27123	1.27105	1.27106	188	0	0
2023.06.27	03:00:00	1.27106	1.27117	1.27079	1.27113	227	0	0
2023.06.27	03:05:00	1.27113	1.27114	1.27085	1.27089	199	0	0
2023.06.27	03:10:00	1.27089	1.27092	1.27066	1.27078	268	0	2
2023.06.27	03:15:00	1.27077	1.27092	1.27070	1.27089	138	0	0
2023.06.27	03:20:00	1.27089	1.27101	1.27087	1.27093	148	0	2
2023.06.27	03:25:00	1.27093	1.27119	1.27087	1.27117	154	0	0
2023.06.27	03:30:00	1.27118	1.27139	1.27111	1.27131	193	0	0
2023.06.27	03:35:00	1.27132	1.27158	1.27125	1.27144	147	0	2
2023.06.27	03:40:00	1.27144	1.27147	1.27101	1.27107	201	0	0
2023.06.27	03:45:00	1.27107	1.27115	1.27083	1.27090	166	0	1
2023.06.27	03:50:00	1.27090	1.27092	1.27036	1.27037	245	0	0
2023.06.27	03:55:00	1.27036	1.27071	1.27035	1.27050	224	0	0
2023.06.27	04:00:00	1.27052	1.27070	1.27045	1.27070	215	0	0
2023.06.27	04:05:00	1.27070	1.27107	1.27058	1.27103	198	0	0
2023.06.27	04:10:00	1.27102	1.27115	1.27093	1.27101	199	0	0
2023.06.27	04:15:00	1.27100	1.27112	1.27055	1.27102	394	0	0
2023.06.27	04:20:00	1.27102	1.27117	1.27089	1.27097	240	0	0
2023.06.27	04:25:00	1.27095	1.27115	1.27086	1.27091	238	0	0
2023.06.27	04:30:00	1.27091	1.27134	1.27077	1.27107	271	0	0
2023.06.27	04:35:00	1.27108	1.27148	1.27108	1.27148	380	0	0
2023.06.27	04:40:00	1.27149	1.27234	1.27149	1.27227	327	0	0
2023.06.27	04:45:00	1.27225	1.27369	1.27212	1.27319	363	0	0
2023.06.27	04:50:00	1.27319	1.27321	1.27280	1.27284	500	0	0
2023.06.27	04:55:00	1.27284	1.27298	1.27247	1.27248	302	0	0
2023.06.27	05:00:00	1.27248	1.27254	1.27228	1.27243	251	0	0
2023.06.27	05:05:00	1.27243	1.27270	1.27242	1.27242	153	0	0
2023.06.27	05:10:00	1.27242	1.27251	1.27208	1.27209	162	0	0
2023.06.27	05:15:00	1.27209	1.27248	1.27208	1.27229	167	0	0
2023.06.27	05:20:00	1.27229	1.27232	1.27213	1.27223	122	0	0
2023.06.27	05:25:00	1.27223	1.27232	1.27185	1.27189	94	0	0
2023.06.27	05:30:00	1.27189	1.27246	1.27184	1.27239	106	0	0
