DateTime,OPEN,HIGH,LOW,CLOSE,TICKVOL,VOL,SPREAD,Change_Open_Close,Change_High_Low
2022-06-01 00:00:00,1.26026,1.2603,1.25986,1.25997,106,0,13,-0.02301112468854851,0.034912322462905335
2022-06-01 01:00:00,1.25992,1.26103,1.25988,1.261,769,0,2,0.08571972823671106,0.09119529273688844
2022-06-01 02:00:00,1.261,1.26121,1.26054,1.26092,1016,0,0,-0.006344171292613637,0.0531235876658089
2022-06-01 03:00:00,1.26096,1.26166,1.26056,1.26094,2504,0,0,-0.0015860931353993005,0.08718672225481516
2022-06-01 04:00:00,1.26091,1.26094,1.25904,1.25978,3365,0,0,-0.08961781570453684,0.15068123780671666
2022-06-01 05:00:00,1.25977,1.26036,1.25904,1.25974,2921,0,0,-0.0023813870785916865,0.10473198133866418
2022-06-01 06:00:00,1.25973,1.26001,1.25914,1.25941,2316,0,0,-0.02540226874013463,0.0690470710550034
2022-06-01 07:00:00,1.25942,1.25951,1.25755,1.25826,2175,0,0,-0.09210589001286702,0.15561607291724258
2022-06-01 08:00:00,1.25826,1.25872,1.2575,1.25828,3073,0,0,0.0015894966064351587,0.09692385915851014
2022-06-01 09:00:00,1.25822,1.25995,1.25781,1.2597,3896,0,0,0.11762648821351973,0.16984800984164522
2022-06-01 10:00:00,1.25972,1.2612,1.25905,1.2595,5096,0,0,-0.017464198393284776,0.17047256581034698
2022-06-01 11:00:00,1.25948,1.26117,1.25763,1.25783,4298,0,0,-0.1310064471051489,0.2806917386236492
2022-06-01 12:00:00,1.25783,1.2592,1.25718,1.25901,3161,0,0,0.09381235938083515,0.16041931385007407
2022-06-01 13:00:00,1.259,1.2605,1.2586,1.2586,3256,0,0,-0.031771247021442094,0.15073383577945362
2022-06-01 14:00:00,1.25859,1.2591,1.25594,1.25726,3572,0,0,-0.10567380958056662,0.25097291716305703
2022-06-01 15:00:00,1.25732,1.25998,1.25688,1.25875,4181,0,0,0.11373397384914281,0.24603565135955355
2022-06-01 16:00:00,1.25877,1.25947,1.25313,1.25387,5330,0,0,-0.3892688894714606,0.5033863450499029
2022-06-01 17:00:00,1.25326,1.25381,1.24844,1.24971,7190,0,0,-0.2832612546478737,0.4282945581866548
2022-06-01 18:00:00,1.24963,1.24976,1.24583,1.247,5660,0,0,-0.2104622968398574,0.3144603763922664
2022-06-01 19:00:00,1.24697,1.24833,1.24671,1.24702,4147,0,0,0.004009719560222421,0.12977337723197832
2022-06-01 20:00:00,1.24695,1.24995,1.24695,1.2493,3630,0,0,0.18845984201452137,0.2400096003840067
2022-06-01 21:00:00,1.24932,1.25021,1.24858,1.24932,4188,0,0,0.0,0.130378096479793
2022-06-01 22:00:00,1.24932,1.24972,1.24824,1.2483,3343,0,0,-0.08164441456152315,0.11842652754216353
2022-06-01 23:00:00,1.24829,1.2498,1.2477,1.24836,1729,0,0,0.005607671294331806,0.1680268843014875
2022-06-02 00:00:00,1.24836,1.24886,1.24828,1.24854,674,0,18,0.01441891761992286,0.04644235542815247
2022-06-02 01:00:00,1.2486,1.24866,1.24827,1.24846,416,0,0,-0.011212558065035159,0.031233482293027123
2022-06-02 02:00:00,1.24848,1.24872,1.24802,1.24834,751,0,0,-0.01121363578111215,0.05605740278045878
2022-06-02 03:00:00,1.24836,1.24916,1.24743,1.24859,2682,0,0,0.018424172514352792,0.13849306734125408
2022-06-02 04:00:00,1.24854,1.24878,1.24762,1.24828,2577,0,0,-0.02082432280903511,0.09289066128541855
2022-06-02 05:00:00,1.24827,1.24876,1.24711,1.2474,2346,0,0,-0.0696964599004964,0.13213107402544536
2022-06-02 06:00:00,1.24739,1.24835,1.24739,1.24784,2026,0,0,0.036075325279187866,0.07690150999319677
2022-06-02 07:00:00,1.24783,1.2487,1.24773,1.24855,1276,0,0,0.057700167490768284,0.07768078801953354
2022-06-02 08:00:00,1.24854,1.24873,1.24694,1.24813,2130,0,0,-0.032838355198874,0.14334563916939277
2022-06-02 09:00:00,1.24812,1.25188,1.24802,1.25183,2894,0,0,0.29724705957761294,0.3083362622615743
2022-06-02 10:00:00,1.25181,1.2538,1.25171,1.25283,4094,0,0,0.08148201404366644,0.16669325251235645
2022-06-02 11:00:00,1.25281,1.25446,1.25272,1.25374,3353,0,0,0.07423312393739652,0.13870510020246582
2022-06-02 12:00:00,1.2537,1.25478,1.25353,1.25426,2624,0,0,0.04466778336124223,0.09961905672707355
2022-06-02 13:00:00,1.25425,1.25521,1.25399,1.25498,2969,0,0,0.05820211281641597,0.09719489169143004
2022-06-02 14:00:00,1.25496,1.25598,1.25463,1.25567,2940,0,0,0.05657550838273637,0.10748578799026931
2022-06-02 15:00:00,1.25565,1.25713,1.25372,1.25548,4726,0,0,-0.013538804603193842,0.27125277417611027
2022-06-02 16:00:00,1.25551,1.25602,1.25248,1.25303,5281,0,0,-0.19752929088576085,0.28184264581773194
2022-06-02 17:00:00,1.25305,1.25624,1.25255,1.25444,6411,0,0,0.11092933242887373,0.2937336814621387
2022-06-02 18:00:00,1.25437,1.25648,1.25384,1.25562,3946,0,0,0.09965161794366681,0.21011078568699665
